timestamp,agent.name,rule.description,rule.level,rule.id
"Sep 14, 2026 @ 09:41:39.959","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:41:39.916","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:41:16.545","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:41:06.660","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:40:54.923","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:40:48.230","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:40:48.229","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:40:34.244","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:40:34.203","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:40:17.494","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:40:17.486","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:40:17.486","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:40:17.486","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:40:17.461","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:40:16.487","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:40:16.446","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:39:43.169","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:39:43.169","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:39:43.166","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:39:37.068","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:39:37.057","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:39:37.057","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:39:06.521","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:39:05.793","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:39:05.792","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:39:02.405","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:38:58.020","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:38:57.983","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:38:57.965","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:38:57.952","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:38:57.951","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:38:57.948","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:38:57.944","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:38:57.943","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:38:57.942","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:38:57.937","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:38:57.932","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:38:57.931","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:38:54.900","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:54.898","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.422","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.410","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.408","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.407","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.377","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.330","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.329","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:45.314","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.300","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.268","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.235","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.218","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.188","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.174","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:45.171","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:44.184","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:44.183","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:44.164","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:44.152","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:44.132","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:44.117","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:44.101","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:44.070","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:44.038","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:44.006","Cyber-DC","Special privileges assigned to new logon.","3","67028"
"Sep 14, 2026 @ 09:38:43.989","Cyber-DC","Service logon event registered from non standard service account.","3","67024"
"Sep 14, 2026 @ 09:38:43.977","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:43.010","Cyber-DC","Windows System error event","5","61102"
"Sep 14, 2026 @ 09:38:26.184","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:26.183","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:26.180","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:38:26.179","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:18.390","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:38:18.389","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:37:58.133","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:37:57.442","Cyber-Svr","PAM: Login session opened.","3","5501"
"Sep 14, 2026 @ 09:37:56.024","Cyber-Svr","PAM: Login session opened.","3","5501"
"Sep 14, 2026 @ 09:37:40.279","Cyber-Window-cilent","Software protection service scheduled successfully.","3","60642"
"Sep 14, 2026 @ 09:37:37.409","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:37:37.407","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:37.384","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:37:37.379","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.108","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.075","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.044","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.024","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.015","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.013","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:34.000","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.997","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.982","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.962","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.958","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.950","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.937","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:33.928","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:24.731","Cyber-Window-cilent","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:37:24.731","Cyber-Window-cilent","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:37:24.689","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:37:18.177","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:37:18.175","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:36:18.150","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:36:18.149","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:36:14.398","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:36:13.515","Cyber-Window-cilent","The database engine is starting a new instance.","3","60805"
"Sep 14, 2026 @ 09:36:12.540","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:35:56.918","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:35:56.868","Cyber-Window-cilent","Name resolution for the name settings-win.data.microsoft.com timed out","5","61109"
"Sep 14, 2026 @ 09:35:45.511","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:39.538","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:35:38.131","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:36.669","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:36.655","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:36.608","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:35:35.422","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:35.417","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:35:35.400","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:35:23.011","Cyber-Window-cilent","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:35:23.009","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:35:23.008","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:35:22.988","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:35:15.741","Cyber-Window-cilent","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:35:15.700","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:34:57.480","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:57.463","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:57.458","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:57.456","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:34:57.449","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:57.449","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:34:52.469","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:52.468","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:34:48.309","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:34:43.147","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:34:43.144","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:34:41.545","Cyber-Window-cilent","Service startup type was changed","3","61104"
"Sep 14, 2026 @ 09:34:17.482","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:34:17.479","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:34:14.120","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:34:00.501","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:00.460","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:00.444","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:00.444","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:34:00.444","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:34:00.420","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:55.128","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:52.770","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:52.520","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:52.479","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:52.466","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:52.465","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:52.465","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:52.439","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:51.437","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:46.047","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:46.046","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:46.045","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:44.466","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:44.424","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:44.407","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:44.393","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:44.361","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:44.345","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:44.343","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:44.339","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:44.337","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:41.967","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:41.460","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:40.087","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:39.906","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:39.890","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:39.884","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:29.401","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:29.401","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:26.129","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:26.128","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:26.126","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:26.126","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:25.873","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:25.139","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:33:25.138","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:33:23.505","Cyber-DC","Summary event of the report's signatures.","4","60608"
"Sep 14, 2026 @ 09:33:20.482","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:20.459","Cyber-DC","Summary event of the report's signatures.","4","60608"
"Sep 14, 2026 @ 09:33:20.456","Cyber-DC","Summary event of the report's signatures.","4","60608"
"Sep 14, 2026 @ 09:33:20.454","Cyber-DC","Windows application error event.","9","60602"
"Sep 14, 2026 @ 09:33:17.475","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:17.472","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:33:12.373","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:33:01.460","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:32:47.425","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:32:41.531","Cyber-Window-cilent","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:32:17.467","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:32:17.463","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:31:44.973","Cyber-Window-cilent","Software protection service scheduled successfully.","3","60642"
"Sep 14, 2026 @ 09:31:21.083","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:31:17.459","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:31:17.458","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:31:12.366","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:31:12.344","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:31:12.334","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:31:07.478","Cyber-Window-cilent","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:31:07.477","Cyber-Window-cilent","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:31:07.462","Cyber-Window-cilent","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:31:07.462","Cyber-Window-cilent","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:31:06.704","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:31:06.096","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:31:01.097","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:31:01.091","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:31:01.090","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:30:49.359","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:30:49.124","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:30:17.431","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:30:17.430","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:29:58.781","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:29:53.505","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:29:46.035","Cyber-Window-cilent","Registry Key Entry Deleted.","5","597"
"Sep 14, 2026 @ 09:29:46.019","Cyber-Window-cilent","Registry Key Entry Deleted.","5","597"
"Sep 14, 2026 @ 09:29:46.003","Cyber-Window-cilent","Registry Key Entry Deleted.","5","597"
"Sep 14, 2026 @ 09:29:45.991","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.989","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.972","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.956","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.949","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.949","Cyber-Window-cilent","Registry Value Entry Deleted.","5","751"
"Sep 14, 2026 @ 09:29:45.260","Cyber-Window-cilent","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:29:44.552","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:29:44.536","Cyber-Window-cilent","Registry Value Integrity Checksum Changed","5","750"
